fullname,isin
FINRA:BAC5631942,US09711AFX19
FINRA:DOW5467804,US26054MAA99
FINRA:CSWZ5044152,US13161GYM85
FINRA:FHLN5213478,US3130AN4A54
FINRA:ENLC4243677,US29336UAE73
FINRA:FHLN4560965,US3130ACRD80
FINRA:VST5651428,USU9226VAN74
FINRA:BWA5059821,USU0560UAA08
FINRA:CS5224757,US22552XQE66
FINRA:JPM5381545,US48133D3J79
FINRA:MS3839947,US61760QAW42
FINRA:WLL4576848,US966387BF80
FINRA:FMCC5596417,US3130AWCJ79
FINRA:PSEC5194824,US74348GCK40
FINRA:BCS4897997,US06747NM685
FINRA:MQBK3835840,XS0763122909
FINRA:MS5325614,US61766YHD67
FINRA:VZ5065190,USU9221ABS60
FINRA:FHLN5437121,US3130ASKP36
FINRA:KT5226553,XS2357433536
FINRA:FHLN5187498,US3130AMLZ39
FINRA:ALLE4887009,US01748TAB70
FINRA:FHLN5315816,US3130AQA292
FINRA:MS4273731,US61760LHD01
FINRA:BECN4890407,US073685AG43
FINRA:FHLN5243106,US3130ANSB70
FINRA:DDAI4600565,USU2339CDB10
FINRA:KPME4903203,US48305QAE35
FINRA:PSEC3963865,US74348YCD13
FINRA:NRX5565380,US63743FV780
FINRA:AMZN5396180,US023135CE44
FINRA:WMB5140287,US969457BY52
FINRA:FMCC5523209,US3134GYDN96
FINRA:AGM4905816,US31422BNU07
FINRA:JPM5658227,US48134A2L88
FINRA:DHUD4248436,US911759MN59
FINRA:EBAY4962298,US278642AW32
FINRA:PSEC5614575,US74348GM642
FINRA:UNH.HK,US91324PBE16
FINRA:QRTEA3695921,US530715AN13
FINRA:ASHT4659301,USU04503AE50
FINRA:FHLN4385271,US3130A8TT05
FINRA:MS4940509,US61770FEN24
FINRA:FFCD4328244,US3133FXGG61
FINRA:HBC.AKP,GB0005902332
FINRA:MS4948094,US61770FJJ66
FINRA:VRNT5402847,US92343XAC48
FINRA:NRX5617676,US63743FX430
FINRA:MS5129852,US61771E6K96
FINRA:FHLN5328578,US3130AQEY50
FINRA:FMCC5610842,US3134GYVJ82
FINRA:FNMA4959130,US3136G4UR28
FINRA:BAC3710095,US06050MAB37
FINRA:BMO4955600,US06367WWY55
FINRA:OGZR3764901,XS0191754729
FINRA:NRX5397915,US63743FR655
FINRA:FHLN5446846,US3130ASQH55
FINRA:AAL3704932,US911546RK71
FINRA:MS.HZL,US617482RH91
FINRA:BNPQF4323830,US05579TK700
FINRA:MS4939675,US61770FEC68
FINRA:C5067327,US17328WMK17
FINRA:RBLT5524585,USU7584RAC08
FINRA:BNS4942044,US064159SA52
FINRA:PEG4933539,US74456QCB05
FINRA:BAC4946533,US06048WJ271
FINRA:FHLN4949041,US3130AJ5B19
FINRA:FMCC3678855,US3134A32Q88
FINRA:FMCC5616449,US3130AWN483
FINRA:FHLN5152130,US3130ALSP01
FINRA:FNMA.AGM,US3136F7NM54
FINRA:FMCC4400367,US3134GALG77
FINRA:GTN4401567,USU42511AG74
FINRA:LULW3989348,US55002RAB87
FINRA:FHLN5260849,US3130AP4V47
FINRA:FMCC5527864,US3134GYEW86
FINRA:FFCD5001369,US3133ELM922
FINRA:ALLY5008374,US02006DVA61
FINRA:FMCC5282203,US3133ENBW93
FINRA:PVH5012009,US693656AC47
FINRA:FNMA5090208,US3135GA6X41
FINRA:FHLN4420096,US3130A9W720
FINRA:ABYR5087485,USU04010AB75
FINRA:BRK4803184,US695114CU02
FINRA:ALLY5533117,US02006DL410
FINRA:C4981438,US17328VTA88
FINRA:FNMA.DAM,US3136FJDG36
FINRA:PSEC3985473,US74348YDA64
FINRA:ES4778241,US30040WAF59
FINRA:RYBT5046521,US75456MAB81
FINRA:NCLH5360401,USG6436QAP12
FINRA:GS5053359,US40057CTU52
FINRA:JNJ4462074,US478160CF96
FINRA:FHLN5094408,US3130AKJX52
FINRA:HWUV5013055,US442851AW14
FINRA:FMCC5013095,US3134GV6Y98
FINRA:FHLN5154893,US3130ALU366
FINRA:C5008329,US17324XZG86
FINRA:HBC4995611,US40438CKF76
FINRA:PFG4423270,US74251VAN29
FINRA:FHLN5529801,US3130AUNJ94
FINRA:FHLN5355771,US3130AQUT81
FINRA:FMCC5020192,US3134GWHE95
FINRA:TFTS4038481,US899042AC92
FINRA:KWGP5045663,XS2214229887
FINRA:BAC4534139,US06048WUS78
FINRA:O5300364,US756109BK93
FINRA:SMHT5166888,US86564UAA88
FINRA:FMCC5036444,US3134GWC469
FINRA:AGM5097443,US31422B4X54
FINRA:ATHU5210785,US04686E3C40
FINRA:CLPHF5233005,XS2364591367
FINRA:ALER4548825,USU0434TAA70
FINRA:BCS5092918,US06741WML18
FINRA:PXD4551349,USU7024PAG38
FINRA:FHLN5543613,US3130AV2M30
FINRA:GS4094732,US38143CFG15
FINRA:BNS5421549,USC0574BAC21
FINRA:FMCC5027899,US3134GWPN03
FINRA:FHLN5108046,US3130AKNB86
FINRA:GE4126826,US36966TKP65
FINRA:LFUG5029889,XS2214755345
FINRA:AGM5031042,US31422BQ946
FINRA:PRU5300750,XS2403426427
FINRA:FHLN5376114,US3130ARC411
FINRA:FHLN5377447,US3130ARD328
FINRA:GLDR5547685,CA44955LAA40
FINRA:THJL4610026,US468223AM46
FINRA:FHLN5237849,US3130ANNQ94
FINRA:JAPA4354180,XS1394761073
FINRA:FHLN4585259,US3130ADD823
FINRA:FHLN5235230,US3130ANLP30
FINRA:BNPQF5317632,XS2415308761
FINRA:JPM5117911,US48128GZ783
FINRA:PWRA3768122,US637193BA03
FINRA:FHLN5128129,US3130AL7H17
FINRA:FHLN5116312,US3130AKUS39
FINRA:MS4868475,US61769HNF81
FINRA:SCGL4612784,US83369F4X22
FINRA:BNPQF5050419,US09659X2M33
FINRA:FHLN5187583,US3130AMMC35
FINRA:FNMA4341992,US3136G3EV31
FINRA:JPM4881195,US46647PBE51
FINRA:BBL4301531,USQ12441AB91
FINRA:MS4179420,US61761JTS86
FINRA:RY4949794,US78015KPF56
FINRA:GS4958071,US40056YHQ08
FINRA:AA.HO,US013817AK77
FINRA:GS4374165,US38148TN881
FINRA:EDP3703884,US293791AF64
FINRA:MSFT.GC,US594918AD65
FINRA:CRAR4322350,US22533A3U97
FINRA:AGM4925590,US31422BRD46
FINRA:BACB4625903,USG06905AE66
FINRA:IP.GG,US158525AU97
FINRA:CIPK4634709,US14020AA200
FINRA:MAT4636941,USU57619AC93
FINRA:FFWM5345058,US32026VAA26
FINRA:BCS3955822,US06741RFM88
FINRA:AGM5072591,US31422B2P49
FINRA:MS4947031,US61770FHF62
FINRA:MS5057303,US61771B5J96
FINRA:FHLN5231641,US3130ANHR42
FINRA:TWX.AK,US887315BN85
FINRA:BAC3668791,US59022CAA18
FINRA:WFC4969582,US95001HGX35
FINRA:CYH4933153,USU17127AP30
FINRA:TPGE4656966,USU55641AA91
FINRA:HIG.GO,US416515AS38
FINRA:TM.XF,US89240AEQ94
FINRA:PG.HC,US742718DE68
FINRA:FHLN5333919,US3130AQHK20
FINRA:FMCC4937989,US3134GU4J67
FINRA:RY4956858,US78015KRT33
FINRA:BNPQF5168389,US05600MVJ07
FINRA:FFCD5614511,US3133EPPV13
FINRA:C5039060,US17328WC303
FINRA:FMCC5461287,US3133ENG797
FINRA:FHLN4984046,US3130AJL492
FINRA:GS5053326,US40057CQU89
FINRA:IVZ4408754,USQ3958YAC77
FINRA:FHLN5157324,US3130ALVA94
FINRA:BAC5581991,US06055JAX72
FINRA:MS5662689,US61775MGQ33
FINRA:BNS5274441,USC0574BAA64
FINRA:MAR4437597,US571903AW34
FINRA:FFCD5039189,US3133EL6C35
FINRA:JPM5152122,US48132RK909
FINRA:FNMA.CJS,US31398AXR84
FINRA:CS5049187,US22552WLR42
FINRA:AGM5628756,US31422X5U27
FINRA:TRV4804151,US89417EAP43
FINRA:C5002132,US17328VQ529
FINRA:FMCC5092921,US3134GXHS64
FINRA:FFCD5621261,US3133EPRE79
FINRA:UNP4479852,US907818EN49
FINRA:GPI5025302,USU03903AE82
FINRA:YZPA5027936,XS2215399317
FINRA:PEG5025875,US74456QCE44
FINRA:FMCC5587524,US3130AW2U38
FINRA:FHLN5166997,US3130AM4K54
FINRA:LMCA4527117,USU82764AP32
FINRA:MURG5416446,USD5558XAA66
FINRA:BAC4823828,US06051GHT94
FINRA:TM4132237,US89236TBK07
FINRA:FHLN5295731,US3130APNZ42
FINRA:FFCD4244343,US3133EEL572
FINRA:FFCD5631926,US3133EPTB13
FINRA:GS5374952,US38150ALA15
FINRA:WFC5419219,US95001DBN93
FINRA:ADM5367929,US039482AD67
FINRA:FHLN5106830,US3130AKM522
FINRA:SLB4080519,US13342BAM72
FINRA:PRU5591551,US74153XBA46
FINRA:FMCC5045724,US3134GWT893
FINRA:LEVI4235658,USU52799AZ32
FINRA:FHLN5045748,US3130AK6L55
FINRA:VZ4567039,US92346MBM29
FINRA:DOW4284051,US26054LG985
FINRA:CSWZ4619464,US13161GPK21
FINRA:F4879166,US34540TVM16
FINRA:NRX4350028,US63743FZC30
FINRA:MFG5544725,US60687YCP25
FINRA:FMCC5049971,US3134GWVS26
FINRA:DB4571574,US251526BN89
FINRA:PMT5380982,US70932AAF03
FINRA:MS.AKB,US61745E3T60
FINRA:BCS4884428,US06747NH230
FINRA:BNS5054543,US064159WZ57
FINRA:CS4324962,US225433AC55
FINRA:FFCD4175296,US3133EDZH88
FINRA:LEN4633910,US526057CV49
FINRA:CMNN4903885,USL1408LAB29
FINRA:FMCC5467711,US3133ENJ924
FINRA:PPL3693177,US546676AU17
FINRA:FMCC5059241,US3134GW3T13
FINRA:TM5050378,US89236THK43
FINRA:FFCD4895328,US3133EK2G03
FINRA:FHLN5204945,US3130AMWH12
FINRA:LAZR5325214,US550424AB17
FINRA:FHLN5124505,US3130AKZ581
FINRA:FHLN5392828,US3130ARPJ48
FINRA:FHLN5205535,US3130AMX806
FINRA:FHLN5134668,US3130ALFN99
FINRA:SRCI4642888,US78470VAC28
FINRA:MS5022700,US61771BB867
FINRA:BAYZ4646647,US07274NAR44
FINRA:CLTZ4599540,US186639AD27
FINRA:INTC4969550,US458140BN94
FINRA:RY4188592,US78010UWR49
FINRA:MMM4971224,US88579YBM21
FINRA:FHLN5395229,US3130ARR294
FINRA:GM5522694,US37045XED49
FINRA:PSD.IS,US745332CB04
FINRA:CTL4923723,USU1566PAB14
FINRA:TD4324406,US89114QUG18
FINRA:TM.GBE,US89240AHB98
FINRA:VIA4190852,US92553PAZ53
FINRA:PEMX.HZ,US71656MAF68
FINRA:GE.HQK,US36966TAU60
FINRA:WEC3669400,US976843BE13
FINRA:AER4667191,US00774MAG06
FINRA:FFCD5661659,US3133EPXY69
FINRA:COF4627793,US14040HBZ73
FINRA:FHLN4934566,US3130AHVL48
FINRA:C5053830,US17328WEK09
FINRA:GSBC4393196,US390905AB32
FINRA:SFIG5265735,US855121AB57
FINRA:MS4948208,US61770FHY51
FINRA:FHLN5249773,US3130ANVF48
FINRA:APC3666447,US032479AD91
FINRA:RY4906830,US78015KCG76
FINRA:KOCH3684184,US373298BP28
FINRA:SLM.LL,US78490FEE51
FINRA:PSEC5335080,US74348GGY08
FINRA:GS5089049,US40057EJF51
FINRA:MS4385344,US61761J3R84
FINRA:SCGL4660373,US83369E5S54
FINRA:FFCD3932122,US3133EC4V33
FINRA:GDLI4937006,USU38364AE23
FINRA:C5040006,US17328WAH16
FINRA:FNMA.CEN,US3136FHMD48
FINRA:RY5048963,US78015KZM97
FINRA:FNMA.DMG,US3136FJRL74
FINRA:PSEC4798969,US74348YJ773
FINRA:JPM4419312,US46646EX232
FINRA:FHLN4805598,US3130AFZG50
FINRA:BOFI5363672,US05465CAB63
FINRA:KMI5021854,US49456BAR24
FINRA:C5049900,US17328WE465
FINRA:SBLY5002657,US82574RAA23
FINRA:CI5002512,US125523AV22
FINRA:FHLN5268940,US3130APD447
FINRA:GM5160779,US37046AEP66
FINRA:SCFD5358800,US78433LAD82
FINRA:EXR5617644,US30225VAP22
FINRA:HES4405830,US42809HAH03
FINRA:GS5101249,US40057EW867
FINRA:MO4797930,US02209SBE28
FINRA:FFCD4411836,US3133EGXZ36
FINRA:BCS5006122,US06747PZA01
FINRA:VTR4799814,US92277GAQ01
FINRA:VRSK4804230,US92345YAF34
FINRA:PSEC4021283,US74348YET47
FINRA:FFCD4808703,US3133EKDU70
FINRA:FMCC.BEN,US3128X8WA64
FINRA:FHLN5165302,US3130AM2V38
FINRA:LYG4112734,US5394E8CL12
FINRA:FMCC5025839,US3134GWMN30
FINRA:AGM5281176,US31422XPA45
FINRA:PEG4491797,US74456QBS49
FINRA:FMCC5499262,US3134GY3D25
FINRA:BNS4214485,US064159GE03
FINRA:BLL5028534,US058498AW66
FINRA:SU4224508,USN78840AL45
FINRA:JPM5503844,US48130CAA36
FINRA:AON5368580,US03740LAD47
FINRA:OKB5377669,US676167CB35
FINRA:UMBF5045774,US902788AA60
FINRA:PCG5297118,US71710TAB44
FINRA:FHLN5176420,US3130AMCY64
FINRA:FMCC5026510,US3134GWNR35
FINRA:F5033711,US34540TWJ77
FINRA:CNX5042829,USU1749LAC82
FINRA:TD4228007,US89114QSR01
FINRA:SHBP4250082,US842329AA23
FINRA:MS4875300,US61769HRM96
FINRA:UPS4871926,US911312BS40
FINRA:ES5237910,US30040WAN83
FINRA:FRT4842768,US313747AZ04
FINRA:GLPI4873380,US361841AP42
FINRA:PCRFF4858042,USJ6354YAQ73
FINRA:C5381496,US17330AQC98
FINRA:TVC.QM,US88059ET615
FINRA:BNPQF4863362,US05587CFL28
FINRA:CI4896298,US125523BY51
FINRA:FMCC4896908,US3134GUJE12
FINRA:FHLN5121384,US3130AKX271
FINRA:CIPK4611250,US14020AAQ76
FINRA:LYG4846326,US53944YAJ29
FINRA:BNSH5059260,US09778PAB13
FINRA:FHLN5122182,US3130AKXY79
FINRA:JPM4842730,US48132CPZ04
FINRA:TSLA4260133,US83417KCE64
FINRA:FNWB5219083,US335834AC16
FINRA:BAC5229362,US09709T5V97
FINRA:TVC.HG,US88059EXW91
FINRA:JBSA4594907,USL56590AA73
FINRA:SO5647335,US842587DT18
FINRA:FMCC5597735,US3130AWCY47
FINRA:LOW5472118,US548661EK91
FINRA:C5055618,US17328WHC55
FINRA:RY5012308,US78015KYB42
FINRA:VST4909432,USU9226VAF41
FINRA:ABS3706778,US013104AF19
FINRA:GS5562315,US38150AS977
FINRA:THJL5146523,US468223AW28
FINRA:LOW4970509,US548661DW49
FINRA:DE.LZ,US244199BD66
FINRA:FMCC5611627,US3130AWKL34
FINRA:C5661051,US17291QQY34
FINRA:BCS4971473,US06747PFP99
FINRA:TPLP.GE,US875484AE79
FINRA:NFS3766377,USU6375WAD21
FINRA:FHLN5261632,US3130AP6R17
FINRA:WFC5452494,US95001DC400
FINRA:FMCC4384845,US3134G9W522
FINRA:WFC4945122,US95001HDP38
FINRA:SENO4655342,US81689WAA53
FINRA:AGR4974626,US05351WAC73
FINRA:FMCC5402028,US3133ENVJ62
FINRA:FHLN5134013,US3130ALEW08
FINRA:UBS5610878,US90279GRB76
FINRA:C4955656,US17327TX687
FINRA:GS5037697,US40057CJG78
FINRA:FHLN4365426,US3130A86R94
FINRA:JPM5779993,US48134XLF05
FINRA:GS5780204,US40057YJF16
FINRA:FHLN4373488,US3130A8HE63
FINRA:BK.TX,US0640P1FF52
FINRA:FHLN4921112,US3130AHND14
FINRA:SLM.UE,US78490FMY24
FINRA:JNJ.GT,US478160AV64
FINRA:FHLN5333037,US3130AQHB21
FINRA:FNMA5070438,US3135GA2H37
FINRA:CM4939221,US13607GLZ53
FINRA:F5077472,US345397B280
FINRA:MPLX5459651,US55336VBU35
FINRA:FFCD4944604,US3133ELMB71
FINRA:GPC5335727,US372460AC93
FINRA:PSEC5263283,US74348GEV86
FINRA:TRFD4684438,US75936LAK08
FINRA:FHLN4672547,US3130AEUW80
FINRA:GS4980910,US40057E2X46
FINRA:FFCD4361391,US3133EF7F82
FINRA:FMCC5079501,US3134GXCD41
FINRA:MS3988029,US61761JDV89
FINRA:C5055199,US17328WNK08
FINRA:FHLN5351024,US3130AQS872
FINRA:JPM4984111,US48132K6F77
FINRA:NRX5160780,US63743FL799
FINRA:JPM4992204,US48132K2C82
FINRA:FHLN5671717,US3130AXLG13
FINRA:T4762511,US00206RHC97
FINRA:EDVY4997234,USU29172AG55
FINRA:VTVI5281389,USU9222UAB99
FINRA:FHLN5153040,US3130ALT467
FINRA:FHLN5003132,US3130AJR762
FINRA:RWJB4416831,US78349AAA16
FINRA:BKUG4804249,USU11147AF98
FINRA:BCS5019603,US06747Q4V63
FINRA:TD5091477,US89114RZU30
FINRA:BAC4772613,US06048WYF12
FINRA:FHLN5567536,US3130AVL679
FINRA:BPRL4464304,XS1548865911
FINRA:RWLV5159784,USU76198AB36
FINRA:BNPQF4959291,US05600F4K20
FINRA:FHLN5279328,US3130APJB20
FINRA:FFCD3973620,US3133ECH319
FINRA:FFCD4399515,US3133EGTN51
FINRA:FNMA.KB,US31364DPL46
FINRA:BAC5494881,US06048WY957
FINRA:SRGF4406142,US40170KAB17
FINRA:FFCD5003143,US3133ELP818
FINRA:FHLN5004395,US3130AJRQ47
FINRA:SCGL4938742,US83369MLM28
FINRA:MS4806574,US61768D2M62
FINRA:FNMA5006802,US3136G4XZ17
FINRA:JPM5153786,US48128G3E85
FINRA:WFC4005531,XS0931157084
FINRA:FFCD5085253,US3133EMJB91
FINRA:AGM5536146,US31422XW732
FINRA:M5022541,US55617LAF94
FINRA:FHLN5498074,US3130ATUC95
FINRA:HMHN4482993,US404530AA50
FINRA:NEO5107997,US64049MAB63
FINRA:FFCD5031546,US3133EL4N18
FINRA:HDALF5411374,XS2281463237
FINRA:AGM5099212,US31422B5G13
FINRA:FHLN5110960,US3130AKRP37
FINRA:CB5045758,US171239AG12
FINRA:SURH4509098,USU84603AA48
FINRA:T4833812,US00206RHZ82
FINRA:FHLN5287696,US3130APP417
FINRA:FHLN5537390,US3130AUTZ72
FINRA:FFCD4526658,US3133EHTZ64
FINRA:FFCD4816878,US3133EKGF76
FINRA:CS5424920,US22553Q3Z88
FINRA:FFCD4557179,US3133EHM755
FINRA:FFCD4547848,US3133EHC848
FINRA:C5176614,US17298CM218
FINRA:BCS4561422,US06744CL901
FINRA:JPM4519772,US46647PAJ57
FINRA:LYG5025891,XS0767581407
FINRA:C4283560,US1730T3AV55
FINRA:FHLN5550599,US3130AVBH40
FINRA:BAC4163637,US06050WGH25
FINRA:FHLN4874781,US3130AGXR17
FINRA:FFCD.AAZ,US31331X6F44
FINRA:BNS4356534,US064159HP41
FINRA:FHLN5187982,US3130AMMJ87
FINRA:VZ5314135,US92346MJJ18
FINRA:FHLN5192330,US3130AMPS59
FINRA:CI4941027,USU1716AAU17
FINRA:FMCC5055553,US3134GWY265
FINRA:CRBG5390701,USU20256AA83
FINRA:FHLN5644063,US3130AX3Q98
FINRA:MS4866565,US61769HMM42
FINRA:CSTP4613151,US15987TAT88
FINRA:DRIV.GD,US25388BAD64
FINRA:PEPR5313954,US71338QAP19
FINRA:GS5190261,US40057HE488
FINRA:FDX4593524,US31428XBP06
FINRA:JBSAY5243791,USU72068AH93
FINRA:BBVA5472127,US05946KAL52
FINRA:HBC4866254,US40435UUW25
FINRA:FCX3666632,US043413AH69
FINRA:BAX4970557,US071813BX65
FINRA:DEO.GK,US386088AH17
FINRA:BCS4971241,US06747PFD69
FINRA:UNVR4913473,USU9145RAA24
FINRA:WFC.PV,US8447HBAE22
FINRA:HBC5508833,US40441XYA26
FINRA:FHLN5485999,US3130ATL889
FINRA:BNS5334014,US06417XAE13
FINRA:JPM4939498,US48132HVB58
FINRA:MOPB3944318,US592239AM94
FINRA:GS4639357,US40055Q4D12
FINRA:BRK3951472,US50076QAN60
FINRA:DKS5337783,US253393AG77
FINRA:GS5037786,US40057CLE92
FINRA:COG5507748,US127097AG80
FINRA:BAC3742545,US63858SBC26
FINRA:CAT.HBW,US14912HDB33
FINRA:DOV.GC,US260003AC29
FINRA:JPM4375131,US48128GD236
FINRA:JPM5251051,US48132UR882
FINRA:F.GY,US345370CA64
FINRA:GS5134023,US40057FJM77
FINRA:FFCD5147452,US3133EMTR34
FINRA:SLM.VY,US78490FPT02
FINRA:SRE3704323,US68233DAP24
FINRA:FMCC5074298,US3134GXAN41
FINRA:HUB5143225,US443510AK84
FINRA:SBAC4939190,USU8038KAH42
FINRA:SARM4668157,US79585TAH68
FINRA:ACMC.AB,US02513PBV13
FINRA:MHO4995674,US55305BAS07
FINRA:C5087065,US17328WNZ76
FINRA:C5087088,US17328WRY65
FINRA:MS4978472,US61770FR403
FINRA:GS5158891,US38150AFB61
FINRA:FHLN5358697,US3130AQXF50
FINRA:FNMA.IC,US31364DKL90
FINRA:GLCNF4205312,USC98874AE77
FINRA:PGR4742818,US743315AV57
FINRA:FHLN4804188,US3130AFYE12
FINRA:FHLN4808683,US3130AG3L72
FINRA:NTNX5487947,US67059NAH17
FINRA:FHLN5275164,US3130APBQ70
FINRA:XEL4986205,US744448CU39
FINRA:BMO4435894,US06367TQB97
FINRA:BNPQF5003858,US05600FKE87
FINRA:MMYT5360274,US56087FAB04
FINRA:FHLN5150528,US3130ALRS58
FINRA:PSEC5533121,US74348GKZ27
FINRA:PSEC5099235,US74348GAJ94
FINRA:BAC5624414,US09711ACR77
FINRA:FMCC5581277,US3134GYRJ39
FINRA:XIAO5217742,USY77108AD33
FINRA:FHLN4529624,US3130AC4G69
FINRA:AGM4056167,US31315P5N51
FINRA:FFCD4228882,US3133EEXB10
FINRA:FHLN.JBH,US313370W380
FINRA:FHLN5415900,US3130AS6Q79
FINRA:BCS4081970,US06741T3M70
FINRA:ISNP5504701,XS2559133363
FINRA:FHLN4834857,US3130AGGA74
FINRA:PSD4244942,US745332CG90
FINRA:BCS4065658,US06741TV793
FINRA:INTC4495097,US458140AY68
FINRA:FMCC5538344,US3134GYHW59
FINRA:GS4498536,US38150A3H65
FINRA:AEP5294411,US845437BT80
FINRA:FMCC5416907,US3133ENXQ87
FINRA:WEC5500526,US976843BP69
FINRA:FFCD5214119,US3133EMP972
FINRA:BCS5304978,US06738EBV65
FINRA:KDP4504230,USU2645FAD25
FINRA:IACL4827099,USP2195VAQ88
FINRA:MS4218930,US61761JXG92
FINRA:FHLN5319177,US3130AQBX05
FINRA:IIVI5320193,USU45064AA74
FINRA:UOVE4359330,XS1379133058
FINRA:VLKAF5647354,USU9273ADR33
FINRA:TVC3920885,US88059E5F77
FINRA:GS4306088,US38148TGJ25
FINRA:XEL4275857,US665772CN72
FINRA:UBS5603752,US90279GNL94
FINRA:FHLN5432061,US3130ASHF90
FINRA:LUK4583773,US47233JBF49
FINRA:SMIW5228563,USP84527AA17
FINRA:FFCD.DBY,US3133EABN73
FINRA:FFCD5601884,US3133EPMV40
FINRA:MS5553611,US61766YNW74
FINRA:BRK4583571,USU0740LAG06
FINRA:AAPL5231843,US037833EK23
FINRA:GS5233482,US38150AH814
FINRA:NVDA5203204,US67066GAM69
FINRA:BAC5121376,US09709UAJ79
FINRA:BCS4916849,US06747NN261
FINRA:OKE3671736,US68268NAD57
FINRA:FHLN5342943,US3130AQNZ25
FINRA:GE.HRD,US36966TCS96
FINRA:FHLN4387418,US3130A8VS93
FINRA:LUK4988093,US47233JAA60
FINRA:MET5558536,US59217GFP90
FINRA:AGM5125966,US31422XAR35
FINRA:AXP5451252,US025816CY33
FINRA:GM5565379,US37046AFH32
FINRA:HBC4954342,US40435U6T67
FINRA:FFCD5145661,US3133EMTF95
FINRA:FHLN4375134,US3130A8KG74
FINRA:IKN3688770,US451713AC58
FINRA:NTRS4662195,US665859AT17
FINRA:BAC3685582,US06048WEE66
FINRA:CS5452866,US22553QE521
FINRA:MFC3736264,US41013NU898
FINRA:FFCD4659871,US3133EJVS59
FINRA:FHLN4660384,US3130AEPQ77
FINRA:GS4626816,US40055AWD52
FINRA:BCS4943409,US06747NX252
FINRA:FMCC4383330,US3134G9S322
FINRA:FHLN4380386,US3130A8P643
FINRA:AGM5486571,US31422XK844
FINRA:PM5072580,US718172CS62
FINRA:FFCD4984077,US3133ELYX63
FINRA:FMCC5348170,US3133ENMT46
FINRA:FFCD5670865,US3133EPZK48
FINRA:C4996074,US17328VKH23
FINRA:JPM5673173,US48133WT734
FINRA:FHLN5278236,US3130APHR99
FINRA:WMB4408687,US85235PAA03
FINRA:O5094551,US756109AZ71
FINRA:GS5008171,US40057C4T51
FINRA:FFCD4427784,US3133EGL866
FINRA:BNPQF5266420,USG6382GWU23
FINRA:ETP4444446,US29273RBK41
FINRA:CMCS4729176,US20030NCS80
FINRA:FISI5105003,US317585AD97
FINRA:HBC4982445,US40438CFT36
FINRA:ASUF4798833,XS1548424461
FINRA:FHLN4998465,US3130AJPD51
FINRA:VZ4506546,US92343VDS07
FINRA:C5089709,US17328YBA10
FINRA:GS4030594,US38147QGA85
FINRA:GIS5275311,US370334CQ51
FINRA:C4020629,US1730T0TT69
FINRA:AGM.OC,US31315PWU91
FINRA:MS4045657,US61761JKL25
FINRA:C4492917,US17290JCS87
FINRA:JPM4080470,US48126NTK36
FINRA:FMCC5543072,US3134GYKK74
FINRA:D4127735,US837004CH18
FINRA:FFCD4558055,US3133EHN662
FINRA:FHLN5172676,US3130AMBM36
FINRA:JPM4136085,US48126N6W23
FINRA:MS5092084,US61771ESQ25
FINRA:JPM5586943,US48133WA817
FINRA:SCBFF4110430,XS1049699926
FINRA:LUK4489733,US47233JAM09
FINRA:FFCD4541172,US3133EHZE61
FINRA:FMCC5589934,US3130AW5V83
FINRA:MS5377683,US61766YJG70
FINRA:VZ4514566,US92346MAP68
FINRA:DOW5420574,US26054L6Q17
FINRA:FMCC5590729,US3130AW6V74
FINRA:FHLN5184156,US3130AMJB98
FINRA:FHLN5420465,US3130ASAS84
FINRA:ANCU4520744,USC0219CAC13
FINRA:WTW4568078,USU94808AB56
FINRA:PSD.IY,US745332CE43
FINRA:AMP5552140,US03076CAM82
FINRA:FHLN4845201,US3130AGLZ60
FINRA:FFCD5545532,US3133EPBZ72
FINRA:FFCD5595845,US3133EPLN33
FINRA:FPAFF5200702,XS2349180104
FINRA:AGM5383779,US31422XWD01
FINRA:FHLN5469920,US3130AT7M39
FINRA:FFCD5546913,US3133EPCG82
FINRA:BMO5596346,US06368LNU60
FINRA:NIEF5191409,USU65393AS66
FINRA:ALC4885158,USU01386AC27
FINRA:AGM5655588,US31422X7J53
FINRA:FHLN4862411,US3130AGSZ97
FINRA:FMCC5598311,US3130AWDL17
FINRA:GS4275823,XS0927452440
FINRA:KZKT4180649,XS1132166031
FINRA:FFCD5650039,US3133EPVX05
FINRA:FHLN5309613,US3130AQ3M39
FINRA:JPM.NZ,US61688AAD00
FINRA:NEE5320253,US65339KBZ21
FINRA:PSEC4873950,US74348YV240
FINRA:UTX3685652,US38238QAG10
FINRA:PSEC4854314,US74348YR602
FINRA:MS5508727,US61774H6M59
FINRA:BAC4900847,US06048WD647
FINRA:GMALY5120809,USU2732PAA04
FINRA:CM5555144,US13607XGA90
FINRA:FHLN4267112,US3130A5VW66
FINRA:FHLN5314774,US3130AQ5W92
FINRA:GS5440654,US40057MMD82
FINRA:GS4594962,US38150A5V32
FINRA:CSWZ4276441,US13161GDL32
FINRA:AMGN4953601,US031162CU27
FINRA:C4972242,US17328VH940
FINRA:FFCD5658255,US3133EPXA83
FINRA:GS4967938,US40056YV687
FINRA:GS4966931,US40056YTL82
FINRA:DOW5140259,US26054L2B83
FINRA:D4185554,US25746UCC18
FINRA:BMO5454470,US06368GYW13
FINRA:UTX.GS,US913017BJ78
FINRA:FHLN4971692,US3130AJG609
FINRA:D3672977,US74837HAA41
FINRA:AON3684987,US037389AU72
